86.45004,124.06804,228.34184
86.45744,124.09324,228.40204
86.5044,124.17468,229.07796
86.5106,124.37332,229.09224
86.52884,124.39452,229.16292
86.65776,124.41568,229.20944
86.672,124.67604,229.24156
86.70488,124.6916,229.30092
86.71916,124.87288,229.31604
86.85624,124.87456,229.33712
87.27392,124.9772,229.3846
87.76288,125.0056,229.44468
87.78532,125.22744,229.4704
87.80144,125.25252,229.68428
87.80892,125.26048,229.70192
87.81044,125.28804,229.72928
87.95344,125.45484,229.97504
87.97436,125.47496,230.05764
87.97976,125.4788,230.08128
87.98668,125.66076,230.10956
88.00488,125.66732,230.30956
88.15736,125.6766,230.32636
88.17592,125.69072,230.40044
88.19996,125.69584,230.44312
88.2346,125.91624,230.5992
88.38596,125.92528,230.70532
88.403,126.02864,231.0456
88.42356,126.21148,231.30948
88.43416,126.89088,231.33916
88.43748,127.0164,231.34172
88.60516,128.5752,231.44576
88.61072,129.14256,231.66236
88.72256,129.71012,231.72748
88.80428,129.80244,231.744
88.81908,129.93852,232.04024
88.82592,130.06376,232.09776
88.8314,130.736,232.09948
88.84072,130.8336,232.16828
88.85448,130.90368,232.18856
89.03452,131.13684,232.22444
89.04264,131.17288,235.10768
89.36724,131.29668,235.1582
89.38636,131.33996,235.42524
89.3908,131.58852,235.61496
89.39284,131.95224,235.67536
89.40152,132.14152,236.59288
89.43212,132.15568,236.9492
89.6558,133.67188,237.23412
89.65976,133.84136,237.34432
89.6664,134.54724,237.73328
89.67032,134.748,237.75128
89.67284,134.8308,238.27276
89.68532,135.22268,238.8956
89.70616,135.26104,239.36604
89.91104,135.46672,239.64812
89.91696,135.76808,239.67128
89.94216,136.0478,241.27984
90.08912,136.27392,241.85608
90.095,136.38784,242.36712
90.10316,136.4236,242.71948
90.11736,136.48432,243.77392
90.12032,136.61332,243.92628
90.14152,136.9172,244.11064
90.16536,136.9582,244.11272
90.4254,136.96112,244.3576
90.43472,137.02708,244.44592
90.44644,137.13788,244.4934
90.45412,137.1452,244.73728
90.45988,137.31212,245.53936
90.46184,137.34112,247.04476
90.4762,137.49592,247.20728
90.6922,137.55104,247.26404
90.695,137.77252,247.35572
90.69844,137.7944,247.48424
90.70196,137.91284,247.5536
91.29688,137.96684,247.62536
91.33684,137.99188,247.87272
91.34728,138.00924,247.93464
91.39236,138.09212,247.96236
91.55188,138.12268,247.98272
91.55636,138.18672,248.02788
91.56892,138.33724,248.13268
91.5828,138.39944,248.1892
91.58744,138.44068,248.23832
91.60396,138.47004,248.35216
91.6068,138.74312,248.37652
91.62144,138.92844,248.3808
91.62356,139.1156,248.4576
91.63364,139.18696,248.5878
92.74496,139.21992,248.75644
92.75528,140.69436,248.77336
92.76668,140.85464,249.00444
92.8936,141.53424,249.49752
92.89768,142.62868,249.77816
92.9058,143.47088,249.81496
92.91356,144.9332,249.99448
92.91624,146.89596,250.08288
92.92744,146.90708,250.11336
92.93512,146.91844,250.21936
92.93904,146.9696,250.2558
92.957,146.9832,250.29056
93.01408,147.0254,252.10476
93.08952,147.05708,252.14368
93.09488,147.13908,254.72848
93.09864,147.3664,255.37432
93.11496,147.46676,256.05616
93.11732,147.4794,256.11644
93.26416,147.93456,256.85348
93.2746,147.95452,256.92368
93.28728,148.23224,256.97188
93.43868,148.24664,257.36868
93.94764,148.25856,257.5248
94.25904,148.60176,258.1538
94.47912,148.93808,258.1754
94.52152,149.02348,258.18876
94.57772,149.04348,258.54016
95.43764,149.22748,259.55328
96.2304,149.47456,260.05212
96.30716,149.49112,260.0752
96.35556,150.104,260.36772
96.42456,150.47012,260.63568
96.44096,150.72304,260.69036
96.46356,150.75904,260.75708
96.46956,151.6188,261.09284
96.49004,151.62564,261.162
96.50696,152.71656,261.53672
97.33408,152.76192,261.84264
97.49104,152.81784,262.9582
97.53992,152.934,263.14356
97.5738,153.64308,263.14992
97.59948,154.54224,264.07608
97.74896,154.80844,267.27436
97.76832,154.84344,267.46104
97.78644,154.96624,267.55104
97.79276,155.06,267.58324
97.79868,155.12748,267.75596
97.82588,155.1592,267.84624
98.32064,155.6832,267.87968
98.34612,155.823,268.06656
98.35132,155.87476,268.0906
98.3552,156.48928,268.27832
98.3852,156.68944,268.4572
98.52852,156.69176,268.9934
98.54572,156.70568,269.28056
98.55748,156.71208,269.57708
98.59384,156.90468,269.58908
98.73676,156.91404,269.64452
98.74664,157.29336,269.9148
98.74836,157.32112,270.1352
98.75268,157.49244,270.13688
98.78824,157.51064,270.1384
99.08176,157.70828,270.23488
99.08392,157.75156,270.62248
99.09792,157.92536,271.45904
99.15544,158.13428,271.50656
99.15696,158.15008,272.12592
99.2862,158.3408,272.8732
99.30116,158.57248,272.90412
99.30796,158.59808,272.90964
99.30924,158.73964,272.94256
99.31304,158.78212,272.96216
99.32696,159.03608,272.97748
99.33376,159.12548,273.00352
99.34784,159.1282,273.00516
99.35516,159.1978,273.66256
99.66184,159.21852,274.96616
99.6672,159.68396,275.10248
99.6808,159.69104,275.14984
99.68928,159.89664,275.56592
99.69584,160.13296,275.69852
99.69824,160.33304,275.90748
99.85984,160.36428,276.0546
99.88816,160.42664,276.37456
99.8912,160.80148,277.84664
99.90956,160.8368,278.88036
100.28832,160.84044,279.00556
100.2964,160.97748,279.27676
100.29752,161.41244,279.61912
100.31556,161.46676,279.7442
100.32092,161.49136,279.94412
100.77628,161.60104,280.08568
100.78988,161.63128,280.15028
100.7916,161.6436,280.31912
100.79868,161.87136,280.38312
100.80432,161.87852,280.47712
100.8276,162.36816,280.53768
100.97056,162.43448,280.61404
100.9866,162.4772,280.87576
100.99664,162.56724,280.96804
101.17888,162.6168,281.18104
101.18428,162.63196,282.06272
101.1858,162.65044,282.81096
101.36704,162.7376,284.05112
101.37144,162.77404,284.07096
101.37752,162.79732,284.49092
101.38092,162.82416,285.00024
101.70372,162.83912,286.41228
101.76148,162.85696,286.45588
102.11648,162.88196,286.55416
102.13628,162.97148,286.58192
102.14468,163.06452,287.59056
102.52112,164.86268,288.0876
102.52388,165.30948,288.09508
102.70552,165.31988,288.58712
102.90172,165.40832,288.64588
102.90516,165.5854,288.76768
102.92484,165.60588,288.77156
102.92608,165.74884,288.7832
104.88208,165.93396,289.193
106.09252,166.27416,289.61132
106.12068,166.306,289.61636
106.66236,166.33728,289.62648
106.70172,166.45016,289.62792
106.7216,166.455,289.64416
106.72508,166.49076,292.29152
106.7262,166.88392,293.25948
106.77416,167.13688,293.6678
106.77636,167.18588,293.70044
106.78364,167.34084,293.7816
106.80348,168.148,294.49452
106.87656,169.25056,294.53236
106.88308,171.2266,296.03552
106.89728,171.34208,296.06528
106.90436,171.49576,296.15876
106.92932,171.87144,296.30824
107.24348,172.16196,299.29172
107.24628,172.16416,299.4732
107.2522,172.19048,299.6818
107.25892,172.36912,299.70224
107.2624,172.56112,299.72364
107.27152,172.56956,299.96432
107.27936,172.58004,300.02484
107.28284,172.7666,300.18968
107.28828,172.91464,300.26608
107.29508,172.92472,302.60732
107.38768,172.97588,303.82016
107.39004,173.00704,305.15664
107.39948,173.0102,306.32868
107.4156,173.255,306.53364
107.42244,173.44932,306.72748
107.42456,173.5704,306.8796
107.42704,173.71864,307.67584
107.46152,173.82068,308.15044
107.47048,174.07484,308.70656
107.5262,174.1166,309.05952
107.53204,174.23652,309.47336
107.53516,174.48128,309.93308
107.53848,174.72312,310.1626
107.5618,174.73844,310.3506
107.56644,174.75788,311.30824
107.56972,174.8254,311.47428
107.57128,174.83952,311.6928
107.72284,174.86268,311.77532
107.7376,174.94636,311.93364
107.7458,174.98228,311.95552
107.76104,175.0068,312.13788
107.76624,175.13612,312.47752
108.039,175.18804,312.8076
108.04556,175.19456,313.17388
108.06972,175.27636,313.27764
108.09372,175.34836,313.4536
108.10108,175.41732,313.4696
108.15884,179.69992,313.80788
108.32536,179.735,313.92704
108.32772,179.79484,313.99344
108.33716,180.0596,314.62544
108.3534,180.16584,315.01796
108.35504,180.17884,315.11188
108.36724,180.25516,315.2488
108.36868,180.3752,315.88052
108.37708,180.52004,316.19676
108.3798,180.54844,316.45676
108.38472,180.87332,317.05668
